CODGEO,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,surface_habitable_logement,consommation_energie_primaire,date_reception_dpe,region,region_code,est_passoire
60195,G,A,appartement,1960,48.2,482.0,2022-04-13,Hauts-de-France,32,1
59375,E,C,maison,1985,38.4,624.0,2022-04-13,Hauts-de-France,32,0
62291,E,D,immeuble,1979,81.3,578.0,2022-04-14,Hauts-de-France,32,0
02398,F,G,appartement,1929,29.6,392.0,2022-04-14,Hauts-de-France,32,1
60305,F,C,appartement,1959,49.0,466.0,2022-04-14,Hauts-de-France,32,1
62102,G,F,maison,1929,18.0,663.0,2022-04-14,Hauts-de-France,32,1
02017,E,E,immeuble,1978,42.2,350.0,2022-04-15,Hauts-de-France,32,0
80254,E,E,appartement,1968,82.1,419.0,2022-04-15,Hauts-de-France,32,0
80330,E,F,maison,1981,78.9,565.0,2022-04-15,Hauts-de-France,32,0
59348,D,D,appartement,1988,25.8,265.0,2022-04-15,Hauts-de-France,32,0
80338,D,F,appartement,1985,290.9,225.0,2022-04-16,Hauts-de-France,32,0
62263,E,D,maison,1994,21.5,601.0,2022-04-16,Hauts-de-France,32,0
02174,B,D,immeuble,2000,128.7,99.0,2022-04-16,Hauts-de-France,32,0
80399,F,D,maison,1945,70.1,465.0,2022-04-16,Hauts-de-France,32,1
62211,D,C,immeuble,1967,30.6,169.0,2022-04-17,Hauts-de-France,32,0
02128,C,C,maison,2009,36.4,162.0,2022-04-17,Hauts-de-France,32,0
80153,E,B,maison,1976,73.0,469.0,2022-04-17,Hauts-de-France,32,0
62147,D,E,maison,1986,61.3,297.0,2022-04-17,Hauts-de-France,32,0
60349,E,D,maison,1991,119.6,611.0,2022-04-18,Hauts-de-France,32,0
02331,C,E,immeuble,1989,39.5,286.0,2022-04-18,Hauts-de-France,32,0
80041,C,E,maison,2011,68.6,238.0,2022-04-18,Hauts-de-France,32,0
80293,F,G,maison,1966,32.6,685.0,2022-04-18,Hauts-de-France,32,1
59212,B,D,maison,1990,37.3,125.0,2022-04-19,Hauts-de-France,32,0
59361,F,F,maison,1936,80.5,550.0,2022-04-19,Hauts-de-France,32,1
62132,A,F,maison,2009,18.0,149.0,2022-04-19,Hauts-de-France,32,0
60051,D,C,maison,1975,51.8,275.0,2022-04-19,Hauts-de-France,32,0
80273,G,E,appartement,1965,65.4,502.0,2022-04-20,Hauts-de-France,32,1
62070,E,E,maison,1991,84.4,520.0,2022-04-20,Hauts-de-France,32,0
60290,E,E,appartement,1969,47.5,685.0,2022-04-20,Hauts-de-France,32,0
02013,G,G,maison,1968,35.2,610.0,2022-04-20,Hauts-de-France,32,1
02223,F,D,appartement,1972,82.1,405.0,2022-04-21,Hauts-de-France,32,1
02376,F,G,appartement,1945,158.2,557.0,2022-04-21,Hauts-de-France,32,1
80190,D,D,appartement,1973,39.5,215.0,2022-04-21,Hauts-de-France,32,0
59252,C,D,appartement,2001,257.4,262.0,2022-04-21,Hauts-de-France,32,0
60137,A,G,appartement,2011,110.7,129.0,2022-04-22,Hauts-de-France,32,0
80230,G,F,maison,1962,47.9,361.0,2022-04-22,Hauts-de-France,32,1
80012,E,E,maison,1971,68.0,525.0,2022-04-22,Hauts-de-France,32,0
59169,G,D,maison,1959,168.8,699.0,2022-04-23,Hauts-de-France,32,1
80079,G,D,maison,1955,95.5,563.0,2022-04-23,Hauts-de-France,32,1
62169,C,D,appartement,1992,49.7,158.0,2022-04-23,Hauts-de-France,32,0
60084,C,F,appartement,1986,72.3,206.0,2022-04-23,Hauts-de-France,32,0
02142,E,D,maison,1976,36.5,678.0,2022-04-24,Hauts-de-France,32,0
62395,E,G,maison,1979,149.7,668.0,2022-04-24,Hauts-de-France,32,0
59284,E,F,maison,1972,87.3,566.0,2022-04-24,Hauts-de-France,32,0
59395,G,D,appartement,1933,175.4,570.0,2022-04-24,Hauts-de-France,32,1
62265,B,E,appartement,1985,71.2,98.0,2022-04-25,Hauts-de-France,32,0
02127,E,F,maison,1972,42.5,334.0,2022-04-25,Hauts-de-France,32,0
60236,E,A,maison,1981,71.8,478.0,2022-04-25,Hauts-de-France,32,0
80092,G,G,maison,1948,162.9,626.0,2022-04-25,Hauts-de-France,32,1
80139,C,G,appartement,1985,147.1,303.0,2022-04-26,Hauts-de-France,32,0
80037,G,E,appartement,1940,106.2,612.0,2022-04-26,Hauts-de-France,32,1
59092,G,D,maison,1970,34.1,554.0,2022-04-26,Hauts-de-France,32,1
62265,F,B,appartement,1939,127.9,604.0,2022-04-26,Hauts-de-France,32,1
60186,E,G,appartement,1974,118.5,510.0,2022-04-27,Hauts-de-France,32,0
62178,C,E,appartement,1990,76.4,184.0,2022-04-27,Hauts-de-France,32,0
60350,E,E,maison,1974,81.3,649.0,2022-04-27,Hauts-de-France,32,0
80177,D,E,maison,1971,105.0,177.0,2022-04-27,Hauts-de-France,32,0
60074,F,D,appartement,1969,76.5,689.0,2022-04-28,Hauts-de-France,32,1
80198,G,D,immeuble,1963,34.7,430.0,2022-04-28,Hauts-de-France,32,1
62087,C,D,maison,1990,53.1,293.0,2022-04-28,Hauts-de-France,32,0
80246,G,G,maison,1933,99.2,520.0,2022-04-28,Hauts-de-France,32,1
62224,E,D,maison,1975,94.4,564.0,2022-04-29,Hauts-de-France,32,0
80041,E,C,maison,1993,70.1,588.0,2022-04-29,Hauts-de-France,32,0
59255,E,C,maison,1985,88.5,699.0,2022-04-29,Hauts-de-France,32,0
60179,D,D,appartement,1991,65.6,160.0,2022-04-29,Hauts-de-France,32,0
59191,F,C,maison,1965,111.3,655.0,2022-04-30,Hauts-de-France,32,1
80021,C,G,appartement,2003,48.7,173.0,2022-04-30,Hauts-de-France,32,0
80278,G,B,appartement,1968,108.2,349.0,2022-04-30,Hauts-de-France,32,1
02031,D,C,maison,1990,73.3,287.0,2022-04-30,Hauts-de-France,32,0
80394,F,F,appartement,1951,43.5,421.0,2022-05-01,Hauts-de-France,32,1
62160,C,F,appartement,2010,80.7,243.0,2022-05-01,Hauts-de-France,32,0
59056,B,G,appartement,2003,85.8,56.0,2022-05-01,Hauts-de-France,32,0
62359,D,E,maison,1992,34.8,211.0,2022-05-01,Hauts-de-France,32,0
59226,G,D,appartement,1952,105.8,554.0,2022-05-02,Hauts-de-France,32,1
59044,E,F,maison,1982,196.8,587.0,2022-05-02,Hauts-de-France,32,0
80376,G,B,maison,1936,69.5,596.0,2022-05-02,Hauts-de-France,32,1
02070,D,D,appartement,1973,84.2,326.0,2022-05-02,Hauts-de-France,32,0
02025,F,E,maison,1949,112.2,599.0,2022-05-03,Hauts-de-France,32,1
02202,D,D,maison,1994,74.6,197.0,2022-05-03,Hauts-de-France,32,0
02043,F,C,maison,1922,42.8,447.0,2022-05-03,Hauts-de-France,32,1
80202,C,G,appartement,2002,145.4,297.0,2022-05-04,Hauts-de-France,32,0
62036,F,G,maison,1920,93.6,617.0,2022-05-04,Hauts-de-France,32,1
59272,F,A,appartement,1943,61.9,649.0,2022-05-04,Hauts-de-France,32,1
80287,F,A,appartement,1963,108.3,529.0,2022-05-04,Hauts-de-France,32,1
80087,D,E,immeuble,1988,88.0,258.0,2022-05-05,Hauts-de-France,32,0
80192,F,D,maison,1926,145.6,438.0,2022-05-05,Hauts-de-France,32,1
62046,E,G,maison,1968,48.1,334.0,2022-05-05,Hauts-de-France,32,0
02200,C,E,immeuble,1991,96.4,288.0,2022-05-05,Hauts-de-France,32,0
60276,F,E,immeuble,1968,106.3,418.0,2022-05-06,Hauts-de-France,32,1
80379,G,D,maison,1921,83.2,350.0,2022-05-06,Hauts-de-France,32,1
62321,F,D,immeuble,1923,45.3,596.0,2022-05-06,Hauts-de-France,32,1
60349,G,E,appartement,1963,83.2,587.0,2022-05-06,Hauts-de-France,32,1
02278,F,D,maison,1926,145.8,376.0,2022-05-07,Hauts-de-France,32,1
59155,D,C,immeuble,1983,48.2,176.0,2022-05-07,Hauts-de-France,32,0
62233,E,A,appartement,1988,65.7,602.0,2022-05-07,Hauts-de-France,32,0
59078,E,F,appartement,1980,107.9,700.0,2022-05-07,Hauts-de-France,32,0
59110,B,C,appartement,1985,142.4,53.0,2022-05-08,Hauts-de-France,32,0
59316,B,E,appartement,2012,72.5,126.0,2022-05-08,Hauts-de-France,32,0
02031,E,B,appartement,1967,195.9,694.0,2022-05-08,Hauts-de-France,32,0
80014,G,C,appartement,1943,47.5,467.0,2022-05-08,Hauts-de-France,32,1
60363,F,A,appartement,1940,94.7,365.0,2022-05-09,Hauts-de-France,32,1
60026,G,E,maison,1970,37.8,609.0,2022-05-09,Hauts-de-France,32,1
60193,E,C,maison,1984,96.4,627.0,2022-05-09,Hauts-de-France,32,0
80326,E,B,appartement,1993,46.7,413.0,2022-05-09,Hauts-de-France,32,0
62342,G,E,maison,1960,42.9,356.0,2022-05-10,Hauts-de-France,32,1
60208,G,D,maison,1966,30.9,672.0,2022-05-10,Hauts-de-France,32,1
59337,E,G,maison,1992,44.7,694.0,2022-05-10,Hauts-de-France,32,0
59015,E,E,appartement,1994,33.5,413.0,2022-05-10,Hauts-de-France,32,0
80187,D,F,appartement,1989,114.8,250.0,2022-05-11,Hauts-de-France,32,0
59357,G,D,maison,1970,148.4,451.0,2022-05-11,Hauts-de-France,32,1
02277,B,G,appartement,1988,56.9,75.0,2022-05-11,Hauts-de-France,32,0
59238,E,E,appartement,1974,66.1,351.0,2022-05-11,Hauts-de-France,32,0
60138,E,G,maison,1981,108.0,664.0,2022-05-12,Hauts-de-France,32,0
62325,D,F,maison,1992,119.0,157.0,2022-05-12,Hauts-de-France,32,0
02345,F,E,appartement,1973,61.7,680.0,2022-05-12,Hauts-de-France,32,1
02312,D,D,appartement,1973,95.2,321.0,2022-05-12,Hauts-de-France,32,0
60228,B,D,appartement,2014,98.5,64.0,2022-05-13,Hauts-de-France,32,0
59382,G,E,appartement,1948,86.2,511.0,2022-05-13,Hauts-de-France,32,1
60002,D,G,appartement,1993,75.2,278.0,2022-05-13,Hauts-de-France,32,0
80286,C,E,maison,2012,32.1,293.0,2022-05-13,Hauts-de-France,32,0
02174,B,E,maison,1990,25.1,68.0,2022-05-14,Hauts-de-France,32,0
60394,D,G,appartement,1982,55.7,152.0,2022-05-14,Hauts-de-France,32,0
60190,E,F,maison,1974,94.0,447.0,2022-05-14,Hauts-de-France,32,0
80276,F,G,maison,1926,129.9,428.0,2022-05-15,Hauts-de-France,32,1
02374,B,D,appartement,2006,138.6,70.0,2022-05-15,Hauts-de-France,32,0
59339,C,E,maison,2019,49.8,233.0,2022-05-15,Hauts-de-France,32,0
62242,F,C,appartement,1966,42.3,394.0,2022-05-15,Hauts-de-France,32,1
02108,E,D,appartement,1967,107.7,375.0,2022-05-16,Hauts-de-France,32,0
62117,E,F,maison,1993,77.2,597.0,2022-05-16,Hauts-de-France,32,0
62102,E,B,appartement,1983,148.6,577.0,2022-05-16,Hauts-de-France,32,0
60247,G,B,maison,1922,105.8,497.0,2022-05-16,Hauts-de-France,32,1
60220,D,E,appartement,1993,113.6,221.0,2022-05-17,Hauts-de-France,32,0
60205,D,F,appartement,1978,39.2,235.0,2022-05-17,Hauts-de-France,32,0
02156,D,F,maison,1979,54.2,277.0,2022-05-17,Hauts-de-France,32,0
59297,F,G,appartement,1934,48.4,499.0,2022-05-17,Hauts-de-France,32,1
60127,A,E,appartement,2019,28.9,145.0,2022-05-18,Hauts-de-France,32,0
80284,G,A,appartement,1927,129.2,653.0,2022-05-18,Hauts-de-France,32,1
59156,F,E,appartement,1964,45.8,502.0,2022-05-18,Hauts-de-France,32,1
59227,B,E,maison,2006,71.1,103.0,2022-05-18,Hauts-de-France,32,0
60058,F,E,appartement,1927,44.6,471.0,2022-05-19,Hauts-de-France,32,1
62287,E,D,appartement,1989,35.6,418.0,2022-05-19,Hauts-de-France,32,0
62074,D,C,maison,1992,70.4,246.0,2022-05-19,Hauts-de-France,32,0
62329,G,B,appartement,1971,36.6,496.0,2022-05-19,Hauts-de-France,32,1
59153,F,F,immeuble,1924,74.5,461.0,2022-05-20,Hauts-de-France,32,1
59116,E,E,appartement,1988,35.9,520.0,2022-05-20,Hauts-de-France,32,0
80057,G,D,appartement,1952,82.1,443.0,2022-05-20,Hauts-de-France,32,1
59070,G,G,maison,1969,115.0,344.0,2022-05-20,Hauts-de-France,32,1
62230,G,D,maison,1921,158.7,615.0,2022-05-21,Hauts-de-France,32,1
62210,E,D,appartement,1970,90.9,448.0,2022-05-21,Hauts-de-France,32,0
02016,B,D,maison,1990,71.3,137.0,2022-05-21,Hauts-de-France,32,0
60143,D,E,appartement,1967,171.8,285.0,2022-05-21,Hauts-de-France,32,0
80049,G,F,maison,1970,54.3,439.0,2022-05-22,Hauts-de-France,32,1
60344,E,D,maison,1974,55.4,453.0,2022-05-22,Hauts-de-France,32,0
59126,E,F,appartement,1977,34.0,601.0,2022-05-22,Hauts-de-France,32,0
60057,E,F,appartement,1966,127.3,338.0,2022-05-22,Hauts-de-France,32,0
80311,D,F,appartement,1991,146.8,168.0,2022-05-23,Hauts-de-France,32,0
59191,E,E,maison,1982,39.6,492.0,2022-05-23,Hauts-de-France,32,0
80258,G,D,maison,1941,101.3,605.0,2022-05-23,Hauts-de-France,32,1
02017,B,C,appartement,1987,57.1,84.0,2022-05-23,Hauts-de-France,32,0
02014,E,G,maison,1973,24.3,489.0,2022-05-24,Hauts-de-France,32,0
80373,E,D,appartement,1992,97.3,469.0,2022-05-24,Hauts-de-France,32,0
60238,E,C,maison,1989,21.0,495.0,2022-05-24,Hauts-de-France,32,0
59231,E,E,maison,1992,116.1,412.0,2022-05-25,Hauts-de-France,32,0
62271,E,D,maison,1991,39.8,534.0,2022-05-25,Hauts-de-France,32,0
80114,D,E,appartement,1975,21.8,242.0,2022-05-25,Hauts-de-France,32,0
59005,B,C,maison,1998,99.0,149.0,2022-05-25,Hauts-de-France,32,0
62276,G,B,maison,1963,37.7,563.0,2022-05-26,Hauts-de-France,32,1
80032,E,B,maison,1985,50.5,588.0,2022-05-26,Hauts-de-France,32,0
02051,E,F,maison,1968,79.5,586.0,2022-05-26,Hauts-de-France,32,0
59365,G,C,appartement,1933,80.4,511.0,2022-05-26,Hauts-de-France,32,1
02319,E,D,maison,1984,28.9,399.0,2022-05-27,Hauts-de-France,32,0
02131,D,G,maison,1990,39.8,205.0,2022-05-27,Hauts-de-France,32,0
02351,E,D,maison,1992,43.0,498.0,2022-05-27,Hauts-de-France,32,0
62173,D,G,appartement,1988,86.8,216.0,2022-05-27,Hauts-de-France,32,0
60385,G,G,maison,1934,62.3,398.0,2022-05-28,Hauts-de-France,32,1
62025,F,F,maison,1951,65.1,662.0,2022-05-28,Hauts-de-France,32,1
62196,D,F,appartement,1984,61.8,232.0,2022-05-28,Hauts-de-France,32,0
80038,D,D,maison,1971,24.8,285.0,2022-05-28,Hauts-de-France,32,0
62361,F,D,maison,1930,28.3,534.0,2022-05-29,Hauts-de-France,32,1
59071,C,F,maison,2002,47.2,268.0,2022-05-29,Hauts-de-France,32,0
80351,D,F,maison,1988,100.9,264.0,2022-05-29,Hauts-de-France,32,0
80291,D,B,maison,1975,141.0,249.0,2022-05-29,Hauts-de-France,32,0
62288,D,G,maison,1981,105.9,268.0,2022-05-30,Hauts-de-France,32,0
02349,G,E,appartement,1940,90.2,404.0,2022-05-30,Hauts-de-France,32,1
80289,E,D,appartement,1976,21.7,447.0,2022-05-30,Hauts-de-France,32,0
02003,B,E,appartement,2010,51.8,57.0,2022-05-30,Hauts-de-France,32,0
59133,E,F,maison,1984,60.9,553.0,2022-05-31,Hauts-de-France,32,0
80091,G,F,maison,1974,58.1,668.0,2022-05-31,Hauts-de-France,32,1
62347,D,F,appartement,1985,61.2,183.0,2022-05-31,Hauts-de-France,32,0
59373,G,C,maison,1941,38.2,460.0,2022-05-31,Hauts-de-France,32,1
60214,G,D,maison,1922,106.4,696.0,2022-06-01,Hauts-de-France,32,1
62042,E,D,maison,1974,130.1,353.0,2022-06-01,Hauts-de-France,32,0
02353,C,E,immeuble,2016,19.8,201.0,2022-06-01,Hauts-de-France,32,0
59165,E,E,appartement,1986,47.5,533.0,2022-06-01,Hauts-de-France,32,0
80123,D,E,maison,1988,117.4,161.0,2022-06-02,Hauts-de-France,32,0
02354,E,E,maison,1982,18.0,684.0,2022-06-02,Hauts-de-France,32,0
60297,E,F,appartement,1979,189.2,686.0,2022-06-02,Hauts-de-France,32,0
62393,C,D,appartement,2003,41.7,257.0,2022-06-02,Hauts-de-France,32,0
60168,G,D,appartement,1962,73.6,436.0,2022-06-03,Hauts-de-France,32,1
80335,G,F,appartement,1932,72.4,355.0,2022-06-03,Hauts-de-France,32,1
62200,D,B,maison,1968,101.5,239.0,2022-06-03,Hauts-de-France,32,0
60148,F,A,appartement,1959,124.2,630.0,2022-06-03,Hauts-de-France,32,1
80189,A,E,appartement,1990,21.8,122.0,2022-06-04,Hauts-de-France,32,0
62049,G,C,maison,1932,168.7,349.0,2022-06-04,Hauts-de-France,32,1
60047,F,C,maison,1953,60.9,610.0,2022-06-04,Hauts-de-France,32,1
59294,A,D,maison,2012,37.2,137.0,2022-06-05,Hauts-de-France,32,0
02229,G,F,maison,1955,87.9,615.0,2022-06-05,Hauts-de-France,32,1
02135,D,E,appartement,1972,112.8,244.0,2022-06-05,Hauts-de-France,32,0
80164,A,C,maison,1990,83.1,57.0,2022-06-05,Hauts-de-France,32,0
62049,E,G,immeuble,1966,62.7,642.0,2022-06-06,Hauts-de-France,32,0
02322,G,F,appartement,1955,50.0,375.0,2022-06-06,Hauts-de-France,32,1
62296,A,D,appartement,2017,66.3,84.0,2022-06-06,Hauts-de-France,32,0
62024,F,G,appartement,1921,36.6,501.0,2022-06-06,Hauts-de-France,32,1
02077,F,F,appartement,1935,20.0,611.0,2022-06-07,Hauts-de-France,32,1
59127,G,E,maison,1949,38.6,501.0,2022-06-07,Hauts-de-France,32,1
02336,D,G,maison,1974,70.7,267.0,2022-06-07,Hauts-de-France,32,0
60094,B,E,maison,1990,29.5,60.0,2022-06-07,Hauts-de-France,32,0
02382,G,B,maison,1956,40.3,532.0,2022-06-08,Hauts-de-France,32,1
80322,D,C,appartement,1973,111.0,242.0,2022-06-08,Hauts-de-France,32,0
60218,F,D,maison,1965,87.8,416.0,2022-06-08,Hauts-de-France,32,1
62344,F,C,maison,1955,59.1,590.0,2022-06-08,Hauts-de-France,32,1
62251,E,E,maison,1993,102.1,452.0,2022-06-09,Hauts-de-France,32,0
60239,G,F,immeuble,1932,133.4,339.0,2022-06-09,Hauts-de-France,32,1
60225,E,F,maison,1988,104.1,474.0,2022-06-09,Hauts-de-France,32,0
80225,E,E,maison,1985,187.7,417.0,2022-06-09,Hauts-de-France,32,0
59277,E,E,appartement,1984,22.0,438.0,2022-06-10,Hauts-de-France,32,0
62361,D,F,maison,1990,50.7,275.0,2022-06-10,Hauts-de-France,32,0
59176,B,F,maison,2017,80.4,96.0,2022-06-10,Hauts-de-France,32,0
59222,F,E,maison,1925,50.0,663.0,2022-06-10,Hauts-de-France,32,1
80192,D,F,appartement,1974,51.9,165.0,2022-06-11,Hauts-de-France,32,0
60156,E,F,maison,1969,98.8,593.0,2022-06-11,Hauts-de-France,32,0
80137,F,E,maison,1960,33.6,500.0,2022-06-11,Hauts-de-France,32,1
62035,F,C,maison,1937,68.8,368.0,2022-06-11,Hauts-de-France,32,1
60305,F,F,maison,1957,34.9,367.0,2022-06-12,Hauts-de-France,32,1
60073,E,D,maison,1979,29.2,385.0,2022-06-12,Hauts-de-France,32,0
02113,D,B,appartement,1965,35.5,261.0,2022-06-12,Hauts-de-France,32,0
62339,D,C,maison,1983,92.7,294.0,2022-06-12,Hauts-de-France,32,0
59103,E,D,appartement,1969,118.9,683.0,2022-06-13,Hauts-de-France,32,0
60351,D,E,appartement,1994,36.0,283.0,2022-06-13,Hauts-de-France,32,0
02093,F,G,maison,1963,96.2,644.0,2022-06-13,Hauts-de-France,32,1
62355,D,C,appartement,1992,31.4,306.0,2022-06-13,Hauts-de-France,32,0
60137,E,C,maison,1972,57.9,686.0,2022-06-14,Hauts-de-France,32,0
60093,B,F,maison,1985,107.3,114.0,2022-06-14,Hauts-de-France,32,0
02156,D,B,maison,1989,65.5,255.0,2022-06-14,Hauts-de-France,32,0
60162,D,E,maison,1969,39.1,268.0,2022-06-14,Hauts-de-France,32,0
59106,D,C,maison,1985,52.0,201.0,2022-06-15,Hauts-de-France,32,0
80386,D,C,appartement,1979,151.2,207.0,2022-06-15,Hauts-de-France,32,0
80231,E,C,maison,1980,39.0,513.0,2022-06-15,Hauts-de-France,32,0
80001,F,F,maison,1963,92.5,656.0,2022-06-16,Hauts-de-France,32,1
62243,E,F,maison,1981,91.2,531.0,2022-06-16,Hauts-de-France,32,0
80211,C,C,maison,2001,82.6,301.0,2022-06-16,Hauts-de-France,32,0
02253,F,E,appartement,1928,90.5,374.0,2022-06-16,Hauts-de-France,32,1
62108,E,B,maison,1991,88.6,538.0,2022-06-17,Hauts-de-France,32,0
02359,E,E,maison,1983,207.2,607.0,2022-06-17,Hauts-de-France,32,0
02219,G,F,appartement,1940,108.0,451.0,2022-06-17,Hauts-de-France,32,1
62197,F,D,appartement,1966,33.8,450.0,2022-06-17,Hauts-de-France,32,1
62020,G,D,appartement,1930,109.5,673.0,2022-06-18,Hauts-de-France,32,1
62114,E,D,appartement,1970,36.9,506.0,2022-06-18,Hauts-de-France,32,0
60290,E,E,appartement,1967,76.2,554.0,2022-06-18,Hauts-de-France,32,0
02358,C,F,appartement,2006,71.6,304.0,2022-06-18,Hauts-de-France,32,0
02350,D,C,maison,1971,81.1,301.0,2022-06-19,Hauts-de-France,32,0
59090,A,G,maison,2013,89.5,131.0,2022-06-19,Hauts-de-France,32,0
60120,G,C,immeuble,1937,97.8,436.0,2022-06-19,Hauts-de-France,32,1
62054,G,E,appartement,1974,43.2,498.0,2022-06-19,Hauts-de-France,32,1
60081,E,D,maison,1968,140.4,582.0,2022-06-20,Hauts-de-France,32,0
60147,D,D,maison,1988,85.6,155.0,2022-06-20,Hauts-de-France,32,0
59360,G,E,maison,1941,111.4,501.0,2022-06-20,Hauts-de-France,32,1
02067,D,G,immeuble,1991,74.6,300.0,2022-06-20,Hauts-de-France,32,0
62226,C,E,appartement,1986,53.0,258.0,2022-06-21,Hauts-de-France,32,0
60021,E,F,immeuble,1981,60.2,606.0,2022-06-21,Hauts-de-France,32,0
02198,G,C,appartement,1947,116.4,690.0,2022-06-21,Hauts-de-France,32,1
80111,D,D,maison,1985,49.7,320.0,2022-06-21,Hauts-de-France,32,0
59340,F,G,appartement,1956,27.7,687.0,2022-06-22,Hauts-de-France,32,1
59374,F,G,maison,1943,174.9,433.0,2022-06-22,Hauts-de-France,32,1
80378,D,D,appartement,1993,76.8,205.0,2022-06-22,Hauts-de-France,32,0
80183,C,E,appartement,2000,129.2,196.0,2022-06-22,Hauts-de-France,32,0
60257,F,C,maison,1922,112.7,674.0,2022-06-23,Hauts-de-France,32,1
62248,E,C,maison,1977,77.4,487.0,2022-06-23,Hauts-de-France,32,0
02219,D,E,maison,1965,125.2,277.0,2022-06-23,Hauts-de-France,32,0
80397,F,D,immeuble,1935,78.3,557.0,2022-06-23,Hauts-de-France,32,1
60214,F,E,maison,1931,155.1,649.0,2022-06-24,Hauts-de-France,32,1
60372,E,E,appartement,1979,25.9,598.0,2022-06-24,Hauts-de-France,32,0
02285,A,E,maison,2004,42.2,73.0,2022-06-24,Hauts-de-France,32,0
02338,G,B,maison,1969,51.7,367.0,2022-06-24,Hauts-de-France,32,1
62233,G,C,maison,1974,53.1,563.0,2022-06-25,Hauts-de-France,32,1
80150,G,A,maison,1951,47.8,423.0,2022-06-25,Hauts-de-France,32,1
60150,D,A,appartement,1982,45.0,211.0,2022-06-25,Hauts-de-France,32,0
62218,C,D,maison,1988,84.5,266.0,2022-06-25,Hauts-de-France,32,0
62112,E,F,immeuble,1989,35.5,506.0,2022-06-26,Hauts-de-France,32,0
60058,D,F,appartement,1987,38.0,184.0,2022-06-26,Hauts-de-France,32,0
80222,F,C,appartement,1937,35.6,589.0,2022-06-26,Hauts-de-France,32,1
80043,D,B,maison,1994,67.8,242.0,2022-06-27,Hauts-de-France,32,0
60108,F,E,maison,1965,85.7,530.0,2022-06-27,Hauts-de-France,32,1
59278,F,E,appartement,1922,72.6,546.0,2022-06-27,Hauts-de-France,32,1
59244,D,D,appartement,1976,94.8,216.0,2022-06-27,Hauts-de-France,32,0
02142,F,G,maison,1974,29.4,533.0,2022-06-28,Hauts-de-France,32,1
80384,E,F,appartement,1975,47.6,694.0,2022-06-28,Hauts-de-France,32,0
02014,G,E,appartement,1949,80.3,535.0,2022-06-28,Hauts-de-France,32,1
59332,F,E,appartement,1972,202.1,381.0,2022-06-28,Hauts-de-France,32,1
59301,D,E,maison,1986,59.7,228.0,2022-06-29,Hauts-de-France,32,0
02059,D,G,appartement,1994,57.5,170.0,2022-06-29,Hauts-de-France,32,0
60214,C,F,maison,1998,224.6,267.0,2022-06-29,Hauts-de-France,32,0
02321,E,E,maison,1972,51.1,574.0,2022-06-29,Hauts-de-France,32,0
02356,E,E,maison,1981,31.3,476.0,2022-06-30,Hauts-de-France,32,0
02093,D,E,appartement,1974,70.2,292.0,2022-06-30,Hauts-de-France,32,0
80329,D,E,maison,1965,35.8,195.0,2022-06-30,Hauts-de-France,32,0
80347,D,E,maison,1991,33.4,268.0,2022-06-30,Hauts-de-France,32,0
62353,D,B,maison,1993,75.7,212.0,2022-07-01,Hauts-de-France,32,0
62181,E,E,maison,1982,73.9,612.0,2022-07-01,Hauts-de-France,32,0
59305,E,D,maison,1987,78.5,627.0,2022-07-01,Hauts-de-France,32,0
59220,D,E,appartement,1988,107.1,244.0,2022-07-01,Hauts-de-France,32,0
59271,F,D,appartement,1967,86.5,397.0,2022-07-02,Hauts-de-France,32,1
59352,D,C,appartement,1967,27.2,277.0,2022-07-02,Hauts-de-France,32,0
80338,F,D,appartement,1922,83.9,627.0,2022-07-02,Hauts-de-France,32,1
62273,F,F,maison,1949,35.8,369.0,2022-07-02,Hauts-de-France,32,1
60282,G,F,appartement,1974,35.4,394.0,2022-07-03,Hauts-de-France,32,1
60246,D,A,appartement,1983,89.8,169.0,2022-07-03,Hauts-de-France,32,0
80026,G,B,maison,1957,90.0,437.0,2022-07-03,Hauts-de-France,32,1
02168,C,C,maison,2010,64.5,215.0,2022-07-03,Hauts-de-France,32,0
02305,E,F,maison,1988,130.4,642.0,2022-07-04,Hauts-de-France,32,0
62073,A,B,maison,1994,105.1,93.0,2022-07-04,Hauts-de-France,32,0
59146,F,C,maison,1936,88.3,493.0,2022-07-04,Hauts-de-France,32,1
60320,B,D,appartement,2019,100.3,119.0,2022-07-04,Hauts-de-France,32,0
02243,G,B,maison,1955,26.9,530.0,2022-07-05,Hauts-de-France,32,1
80283,E,G,appartement,1988,110.9,509.0,2022-07-05,Hauts-de-France,32,0
62080,E,G,appartement,1972,31.5,589.0,2022-07-05,Hauts-de-France,32,0
02112,D,E,maison,1977,113.2,238.0,2022-07-05,Hauts-de-France,32,0
62052,F,F,appartement,1924,150.8,586.0,2022-07-06,Hauts-de-France,32,1
60082,G,D,appartement,1969,74.2,421.0,2022-07-06,Hauts-de-France,32,1
60380,D,F,maison,1979,78.5,230.0,2022-07-06,Hauts-de-France,32,0
60314,D,E,appartement,1969,81.3,242.0,2022-07-06,Hauts-de-France,32,0
80382,F,B,maison,1921,19.8,482.0,2022-07-07,Hauts-de-France,32,1
60144,C,D,maison,2008,75.5,303.0,2022-07-07,Hauts-de-France,32,0
