CODGEO,NOM_COMMUNE,POPULATION,DEP,REG,MED21,TP6021,MEN_PAUV,SOURCE_REVENUS
62508,Lières,335,62,32,17301.0,26.5,30.3,insee_stats_dep_2022
62509,Liettres,378,62,32,21198.0,20.6,17.1,insee_stats_dep_2022
62510,Liévin,30063,62,32,21360.0,22.4,21.6,insee_stats_dep_2022
62511,Lignereuil,140,62,32,15035.0,33.0,27.0,insee_stats_dep_2022
62512,Ligny-lès-Aire,565,62,32,15838.0,29.0,24.3,insee_stats_dep_2022
62513,Ligny-sur-Canche,188,62,32,16434.0,27.3,32.7,insee_stats_dep_2022
62514,Ligny-Saint-Flochel,235,62,32,20576.0,24.3,28.3,insee_stats_dep_2022
62515,Ligny-Thilloy,514,62,32,19641.0,28.1,32.7,insee_stats_dep_2022
62516,Lillers,10193,62,32,20975.0,24.1,25.7,insee_stats_dep_2022
62517,Linghem,219,62,32,21667.0,21.6,18.3,insee_stats_dep_2022
62518,Linzeux,174,62,32,16282.0,30.0,30.7,insee_stats_dep_2022
62519,Lisbourg,582,62,32,16799.0,24.1,26.4,insee_stats_dep_2022
62520,Locon,2324,62,32,18925.0,23.6,21.4,insee_stats_dep_2022
62521,La Loge,224,62,32,17550.0,27.9,28.5,insee_stats_dep_2022
62522,Loison-sur-Créquoise,252,62,32,13561.0,32.8,27.3,insee_stats_dep_2022
62523,Loison-sous-Lens,5169,62,32,18769.0,30.1,36.0,insee_stats_dep_2022
62524,Longfossé,1528,62,32,20089.0,23.8,22.3,insee_stats_dep_2022
62525,Longuenesse,10548,62,32,21657.0,24.3,26.6,insee_stats_dep_2022
62526,Longueville,149,62,32,18957.0,24.3,19.8,insee_stats_dep_2022
62527,Longvilliers,253,62,32,13178.0,33.2,27.4,insee_stats_dep_2022
62528,Loos-en-Gohelle,6799,62,32,12928.0,32.0,35.3,insee_stats_dep_2022
62529,Lorgies,1651,62,32,19343.0,20.7,24.2,insee_stats_dep_2022
62530,Lottinghen,544,62,32,15639.0,31.2,30.9,insee_stats_dep_2022
62531,Louches,947,62,32,16787.0,28.8,25.0,insee_stats_dep_2022
62532,Lozinghem,1256,62,32,14530.0,30.8,27.2,insee_stats_dep_2022
62533,Lugy,140,62,32,13338.0,31.6,33.6,insee_stats_dep_2022
62534,Lumbres,3579,62,32,18462.0,27.6,33.0,insee_stats_dep_2022
62535,La Madelaine-sous-Montreuil,149,62,32,16891.0,27.9,26.1,insee_stats_dep_2022
62536,Magnicourt-en-Comte,647,62,32,20640.0,23.3,22.9,insee_stats_dep_2022
62537,Magnicourt-sur-Canche,105,62,32,16595.0,24.5,25.4,insee_stats_dep_2022
62538,Maintenay,451,62,32,20035.0,24.2,23.1,insee_stats_dep_2022
62539,Maisnil,266,62,32,20227.0,21.5,21.2,insee_stats_dep_2022
62540,Maisnil-lès-Ruitz,1678,62,32,17847.0,25.1,27.7,insee_stats_dep_2022
62541,Maisoncelle,119,62,32,15745.0,30.3,29.3,insee_stats_dep_2022
62542,Maizières,205,62,32,21646.0,20.4,16.7,insee_stats_dep_2022
62543,Mametz,1973,62,32,13917.0,29.5,27.6,insee_stats_dep_2022
62544,Manin,182,62,32,18592.0,21.3,20.3,insee_stats_dep_2022
62545,Maninghem,152,62,32,19830.0,22.4,23.6,insee_stats_dep_2022
62546,Maninghen-Henne,336,62,32,19408.0,23.0,19.8,insee_stats_dep_2022
62547,Marant,73,62,32,21386.0,23.6,27.9,insee_stats_dep_2022
62548,Marck,10467,62,32,19957.0,21.6,22.1,insee_stats_dep_2022
62550,Marconnelle,1090,62,32,17694.0,26.7,23.2,insee_stats_dep_2022
62551,Marenla,283,62,32,16073.0,29.3,28.3,insee_stats_dep_2022
62552,Maresquel-Ecquemicourt,1070,62,32,17047.0,25.1,28.1,insee_stats_dep_2022
62553,Marest,279,62,32,16327.0,26.1,26.0,insee_stats_dep_2022
62554,Maresville,93,62,32,15166.0,31.7,30.6,insee_stats_dep_2022
62555,Marles-les-Mines,5411,62,32,21472.0,21.1,21.2,insee_stats_dep_2022
62556,Marles-sur-Canche,314,62,32,20424.0,21.4,25.3,insee_stats_dep_2022
62557,Marœuil,2422,62,32,20592.0,23.8,28.5,insee_stats_dep_2022
62558,Marquay,166,62,32,18648.0,22.1,21.8,insee_stats_dep_2022
62559,Marquion,1039,62,32,25789.0,15.5,13.7,insee_stats_dep_2022
62560,Marquise,5217,62,32,19741.0,26.9,29.4,insee_stats_dep_2022
62561,Martinpuich,173,62,32,17895.0,25.6,24.0,insee_stats_dep_2022
62562,Matringhem,177,62,32,19021.0,26.1,23.5,insee_stats_dep_2022
62563,Mazingarbe,8217,62,32,20404.0,18.4,19.5,insee_stats_dep_2022
62564,Mazinghem,457,62,32,15870.0,31.3,34.0,insee_stats_dep_2022
62565,Mencas,71,62,32,23464.0,17.4,19.8,insee_stats_dep_2022
62566,Menneville,670,62,32,22628.0,22.5,20.3,insee_stats_dep_2022
62567,Mentque-Nortbécourt,649,62,32,19183.0,27.1,32.0,insee_stats_dep_2022
62568,Mercatel,730,62,32,20251.0,21.3,21.0,insee_stats_dep_2022
62569,Merck-Saint-Liévin,655,62,32,16391.0,25.8,22.0,insee_stats_dep_2022
62570,Méricourt,11619,62,32,20438.0,20.9,18.4,insee_stats_dep_2022
62571,Merlimont,3342,62,32,20098.0,28.9,26.7,insee_stats_dep_2022
62572,Metz-en-Couture,620,62,32,16132.0,28.0,24.9,insee_stats_dep_2022
62573,Meurchin,3691,62,32,19603.0,28.6,32.6,insee_stats_dep_2022
62574,Mingoval,228,62,32,20708.0,21.0,20.3,insee_stats_dep_2022
62576,Moncheaux-lès-Frévent,133,62,32,16362.0,28.1,29.0,insee_stats_dep_2022
62577,Monchel-sur-Canche,71,62,32,19016.0,30.4,33.6,insee_stats_dep_2022
62578,Monchiet,104,62,32,14898.0,30.5,25.4,insee_stats_dep_2022
62579,Monchy-au-Bois,545,62,32,19116.0,24.0,26.8,insee_stats_dep_2022
62580,Monchy-Breton,512,62,32,16219.0,26.6,24.5,insee_stats_dep_2022
62581,Monchy-Cayeux,285,62,32,21364.0,22.0,21.6,insee_stats_dep_2022
62582,Monchy-le-Preux,679,62,32,17931.0,28.0,31.1,insee_stats_dep_2022
62583,Mondicourt,600,62,32,21192.0,24.1,26.6,insee_stats_dep_2022
62584,Mont-Bernanchon,1317,62,32,19534.0,23.5,23.0,insee_stats_dep_2022
62585,Montcavrel,384,62,32,14037.0,31.0,28.5,insee_stats_dep_2022
62586,Montenescourt,443,62,32,24444.0,18.7,20.2,insee_stats_dep_2022
62587,Montigny-en-Gohelle,9743,62,32,24192.0,18.2,15.0,insee_stats_dep_2022
62588,Montreuil-sur-Mer,1912,62,32,17106.0,25.3,26.5,insee_stats_dep_2022
62589,Mont-Saint-Éloi,1022,62,32,24562.0,13.4,16.1,insee_stats_dep_2022
62590,Monts-en-Ternois,62,62,32,17633.0,26.0,24.3,insee_stats_dep_2022
62591,Morchies,210,62,32,19800.0,21.1,25.3,insee_stats_dep_2022
62592,Moringhem,557,62,32,15219.0,33.1,36.4,insee_stats_dep_2022
62593,Morval,87,62,32,15812.0,26.9,29.2,insee_stats_dep_2022
62594,Mory,299,62,32,16728.0,26.6,25.3,insee_stats_dep_2022
62595,Moulle,1170,62,32,19316.0,22.1,21.9,insee_stats_dep_2022
62596,Mouriez,237,62,32,16400.0,29.5,29.6,insee_stats_dep_2022
62597,Moyenneville,289,62,32,19903.0,24.7,23.1,insee_stats_dep_2022
62598,Muncq-Nieurlet,673,62,32,17531.0,27.1,26.5,insee_stats_dep_2022
62599,Nabringhen,225,62,32,19852.0,23.4,26.5,insee_stats_dep_2022
62600,Nédon,158,62,32,16826.0,28.0,23.8,insee_stats_dep_2022
62601,Nédonchel,357,62,32,17200.0,21.5,18.5,insee_stats_dep_2022
62602,Nempont-Saint-Firmin,200,62,32,21484.0,23.9,21.9,insee_stats_dep_2022
62603,Nesles,1095,62,32,15186.0,29.3,33.8,insee_stats_dep_2022
62604,Neufchâtel-Hardelot,4115,62,32,22729.0,22.0,20.4,insee_stats_dep_2022
62605,Neulette,22,62,32,13128.0,32.8,38.7,insee_stats_dep_2022
62606,Neuve-Chapelle,1409,62,32,11700.0,31.1,33.5,insee_stats_dep_2022
62607,Neuville-au-Cornet,59,62,32,15692.0,30.2,31.9,insee_stats_dep_2022
62608,Neuville-Bourjonval,171,62,32,20343.0,24.1,21.2,insee_stats_dep_2022
62609,Neuville-Saint-Vaast,1628,62,32,19050.0,21.4,20.1,insee_stats_dep_2022
62610,Neuville-sous-Montreuil,618,62,32,16357.0,29.8,32.9,insee_stats_dep_2022
62611,Neuville-Vitasse,481,62,32,16247.0,28.4,30.1,insee_stats_dep_2022
62612,Neuvireuil,570,62,32,21491.0,20.0,20.6,insee_stats_dep_2022
62613,Nielles-lès-Bléquin,902,62,32,18555.0,21.5,23.3,insee_stats_dep_2022
62614,Nielles-lès-Ardres,577,62,32,17353.0,29.1,29.5,insee_stats_dep_2022
62615,Nielles-lès-Calais,280,62,32,15983.0,25.9,25.5,insee_stats_dep_2022
62616,Nœux-lès-Auxi,186,62,32,14844.0,30.4,35.3,insee_stats_dep_2022
62617,Nœux-les-Mines,11590,62,32,22856.0,21.2,23.8,insee_stats_dep_2022
62618,Nordausques,1271,62,32,15576.0,27.7,29.6,insee_stats_dep_2022
62619,Noreuil,130,62,32,12311.0,34.1,40.8,insee_stats_dep_2022
62620,Norrent-Fontes,1381,62,32,17637.0,29.0,28.7,insee_stats_dep_2022
62621,Nortkerque,1756,62,32,17776.0,25.5,22.5,insee_stats_dep_2022
62622,Nort-Leulinghem,261,62,32,19621.0,24.7,27.2,insee_stats_dep_2022
62623,Nouvelle-Église,709,62,32,15887.0,28.7,24.9,insee_stats_dep_2022
62624,Noyelles-Godault,5994,62,32,18087.0,25.0,28.8,insee_stats_dep_2022
62625,Noyelles-lès-Humières,56,62,32,15452.0,25.8,29.6,insee_stats_dep_2022
62626,Noyelles-lès-Vermelles,2273,62,32,21856.0,21.8,24.3,insee_stats_dep_2022
62627,Noyelles-sous-Bellonne,848,62,32,18140.0,26.4,30.2,insee_stats_dep_2022
62628,Noyelles-sous-Lens,6854,62,32,16299.0,31.2,32.0,insee_stats_dep_2022
62629,Noyellette,154,62,32,19886.0,25.9,30.0,insee_stats_dep_2022
62630,Noyelle-Vion,256,62,32,18280.0,21.6,24.5,insee_stats_dep_2022
62631,Nuncq-Hautecôte,471,62,32,20703.0,21.8,20.4,insee_stats_dep_2022
62632,Oblinghem,384,62,32,21029.0,21.2,18.6,insee_stats_dep_2022
62633,Œuf-en-Ternois,251,62,32,16785.0,30.4,34.4,insee_stats_dep_2022
62634,Offekerque,1291,62,32,14198.0,31.5,27.8,insee_stats_dep_2022
62635,Offin,210,62,32,22494.0,20.2,19.6,insee_stats_dep_2022
62636,Offrethun,276,62,32,16891.0,24.7,24.3,insee_stats_dep_2022
62637,Oignies,10323,62,32,23218.0,21.0,23.1,insee_stats_dep_2022
62638,Oisy-le-Verger,1213,62,32,20607.0,19.4,20.2,insee_stats_dep_2022
62639,Oppy,418,62,32,21992.0,24.2,24.2,insee_stats_dep_2022
62640,Orville,341,62,32,16564.0,30.6,24.7,insee_stats_dep_2022
62641,Ostreville,227,62,32,16998.0,29.2,27.3,insee_stats_dep_2022
62642,Ourton,719,62,32,18333.0,27.9,29.0,insee_stats_dep_2022
62643,Outreau,13138,62,32,21738.0,20.1,18.4,insee_stats_dep_2022
62644,Ouve-Wirquin,493,62,32,16460.0,27.8,29.8,insee_stats_dep_2022
62645,Oye-Plage,5780,62,32,15127.0,27.8,27.6,insee_stats_dep_2022
62646,Palluel,566,62,32,13418.0,34.6,36.6,insee_stats_dep_2022
62647,Le Parcq,740,62,32,18114.0,24.2,22.2,insee_stats_dep_2022
62648,Parenty,559,62,32,14870.0,29.2,29.9,insee_stats_dep_2022
62649,Pas-en-Artois,768,62,32,17754.0,27.7,32.6,insee_stats_dep_2022
62650,Pelves,770,62,32,17249.0,26.3,24.9,insee_stats_dep_2022
62651,Penin,458,62,32,14857.0,29.8,34.2,insee_stats_dep_2022
62652,Pernes,1574,62,32,17297.0,31.8,25.5,insee_stats_dep_2022
62653,Pernes-lès-Boulogne,422,62,32,15954.0,29.1,34.4,insee_stats_dep_2022
62654,Peuplingues,789,62,32,21657.0,21.6,19.7,insee_stats_dep_2022
62655,Pierremont,325,62,32,17024.0,28.8,27.8,insee_stats_dep_2022
62656,Pihem,919,62,32,14330.0,31.8,34.1,insee_stats_dep_2022
62657,Pihen-lès-Guînes,545,62,32,21459.0,22.4,25.4,insee_stats_dep_2022
62658,Pittefaux,114,62,32,17400.0,32.3,30.9,insee_stats_dep_2022
62659,Planques,104,62,32,19122.0,26.1,27.2,insee_stats_dep_2022
62660,Plouvain,452,62,32,14868.0,31.2,25.9,insee_stats_dep_2022
62661,Bouin-Plumoison,511,62,32,17518.0,27.5,25.3,insee_stats_dep_2022
62662,Polincove,867,62,32,13958.0,31.1,31.1,insee_stats_dep_2022
62663,Pommera,307,62,32,21031.0,24.0,28.0,insee_stats_dep_2022
62664,Pommier,244,62,32,16390.0,29.1,29.8,insee_stats_dep_2022
62665,Le Ponchel,216,62,32,16833.0,24.0,26.3,insee_stats_dep_2022
62666,Pont-à-Vendin,3062,62,32,21453.0,25.3,21.4,insee_stats_dep_2022
62667,Le Portel,8768,62,32,22908.0,16.8,15.4,insee_stats_dep_2022
62668,Prédefin,227,62,32,18461.0,22.5,21.9,insee_stats_dep_2022
62669,Pressy,298,62,32,25740.0,18.2,21.3,insee_stats_dep_2022
62670,Preures,642,62,32,20925.0,21.8,18.4,insee_stats_dep_2022
62671,Pronville-en-Artois,307,62,32,16188.0,25.6,20.9,insee_stats_dep_2022
62672,Puisieux,675,62,32,17122.0,29.0,33.7,insee_stats_dep_2022
62673,Quéant,631,62,32,18811.0,23.3,20.0,insee_stats_dep_2022
62674,Quelmes,529,62,32,25476.0,19.4,16.1,insee_stats_dep_2022
62675,Quercamps,292,62,32,18321.0,27.6,32.3,insee_stats_dep_2022
62676,Quernes,420,62,32,21647.0,16.1,16.2,insee_stats_dep_2022
62677,Le Quesnoy-en-Artois,320,62,32,14954.0,33.4,35.8,insee_stats_dep_2022
62678,Quesques,720,62,32,17047.0,27.2,31.4,insee_stats_dep_2022
62679,Questrecques,333,62,32,14422.0,31.0,35.3,insee_stats_dep_2022
62680,Quiéry-la-Motte,702,62,32,22161.0,20.1,24.0,insee_stats_dep_2022
62681,Quiestède,663,62,32,19088.0,27.7,27.2,insee_stats_dep_2022
62682,Quilen,64,62,32,14372.0,32.2,36.9,insee_stats_dep_2022
62683,Quœux-Haut-Maînil,210,62,32,20258.0,17.8,17.2,insee_stats_dep_2022
62684,Racquinghem,2257,62,32,22361.0,23.6,19.3,insee_stats_dep_2022
62685,Radinghem,263,62,32,15435.0,28.7,31.5,insee_stats_dep_2022
62686,Ramecourt,349,62,32,18592.0,27.7,27.2,insee_stats_dep_2022
62688,Rang-du-Fliers,4297,62,32,14804.0,30.4,28.2,insee_stats_dep_2022
62689,Ransart,407,62,32,18420.0,29.3,33.7,insee_stats_dep_2022
62690,Raye-sur-Authie,227,62,32,18809.0,26.1,24.8,insee_stats_dep_2022
62691,Saint-Augustin,880,62,32,14790.0,32.1,31.8,insee_stats_dep_2022
62692,Rebergues,403,62,32,19602.0,23.1,22.6,insee_stats_dep_2022
62693,Rebreuve-Ranchicourt,1071,62,32,15028.0,28.6,27.6,insee_stats_dep_2022
62694,Rebreuve-sur-Canche,190,62,32,18008.0,28.2,27.7,insee_stats_dep_2022
62695,Rebreuviette,253,62,32,17924.0,26.5,21.2,insee_stats_dep_2022
62696,Reclinghem,238,62,32,18279.0,26.1,31.3,insee_stats_dep_2022
62697,Récourt,318,62,32,12594.0,31.5,35.9,insee_stats_dep_2022
62698,Recques-sur-Course,266,62,32,21849.0,23.4,20.9,insee_stats_dep_2022
62699,Recques-sur-Hem,675,62,32,19296.0,27.2,31.0,insee_stats_dep_2022
62700,Regnauville,213,62,32,19561.0,23.6,21.1,insee_stats_dep_2022
62701,Rely,464,62,32,17352.0,27.3,26.9,insee_stats_dep_2022
62702,Remilly-Wirquin,355,62,32,15492.0,28.4,33.5,insee_stats_dep_2022
62703,Rémy,394,62,32,16573.0,27.6,26.9,insee_stats_dep_2022
62704,Renty,596,62,32,16741.0,26.7,29.8,insee_stats_dep_2022
62705,Rety,2032,62,32,19303.0,26.4,21.7,insee_stats_dep_2022
62706,Richebourg,2687,62,32,17543.0,26.7,28.5,insee_stats_dep_2022
62708,Riencourt-lès-Bapaume,33,62,32,15002.0,33.1,36.1,insee_stats_dep_2022
62709,Riencourt-lès-Cagnicourt,253,62,32,18028.0,25.5,27.9,insee_stats_dep_2022
62710,Rimboval,185,62,32,22691.0,19.2,19.9,insee_stats_dep_2022
62711,Rinxent,2987,62,32,21543.0,19.5,18.1,insee_stats_dep_2022
62712,Rivière,1123,62,32,15886.0,29.1,29.4,insee_stats_dep_2022
62713,Robecq,1328,62,32,19141.0,22.8,26.8,insee_stats_dep_2022
62714,Roclincourt,794,62,32,23840.0,18.7,17.5,insee_stats_dep_2022
62715,Rocquigny,265,62,32,14695.0,31.5,32.5,insee_stats_dep_2022
62716,Rodelinghem,558,62,32,18745.0,27.0,32.3,insee_stats_dep_2022
62717,Roëllecourt,516,62,32,23110.0,19.3,16.7,insee_stats_dep_2022
62718,Rœux,1381,62,32,15073.0,26.8,25.6,insee_stats_dep_2022
62719,Rollancourt,293,62,32,14016.0,30.0,29.6,insee_stats_dep_2022
62720,Rombly,53,62,32,20909.0,23.1,23.7,insee_stats_dep_2022
62721,Roquetoire,1970,62,32,15841.0,28.7,32.6,insee_stats_dep_2022
62722,Rougefay,83,62,32,14371.0,31.7,34.6,insee_stats_dep_2022
62723,Roussent,251,62,32,13234.0,32.4,31.0,insee_stats_dep_2022
62724,Rouvroy,8552,62,32,22407.0,19.7,21.9,insee_stats_dep_2022
62725,Royon,121,62,32,17502.0,31.0,27.4,insee_stats_dep_2022
62726,Ruisseauville,214,62,32,14371.0,29.2,26.1,insee_stats_dep_2022
62727,Ruitz,1478,62,32,21318.0,22.5,22.8,insee_stats_dep_2022
62728,Rumaucourt,691,62,32,19586.0,24.9,20.7,insee_stats_dep_2022
62729,Rumilly,237,62,32,21149.0,20.0,18.2,insee_stats_dep_2022
62730,Ruminghem,1614,62,32,15770.0,29.1,33.7,insee_stats_dep_2022
62731,Ruyaulcourt,285,62,32,14930.0,30.8,27.7,insee_stats_dep_2022
62732,Sachin,323,62,32,18056.0,24.7,20.2,insee_stats_dep_2022
62733,Sailly-au-Bois,285,62,32,20455.0,21.5,25.5,insee_stats_dep_2022
62734,Sailly-en-Ostrevent,665,62,32,17243.0,24.1,27.8,insee_stats_dep_2022
62735,Sailly-Labourse,2493,62,32,18046.0,27.0,24.8,insee_stats_dep_2022
62736,Sailly-sur-la-Lys,3981,62,32,20343.0,21.5,22.3,insee_stats_dep_2022
62737,Sains-en-Gohelle,5948,62,32,20083.0,26.4,31.5,insee_stats_dep_2022
62738,Sains-lès-Fressin,150,62,32,20712.0,24.9,26.2,insee_stats_dep_2022
62739,Sains-lès-Marquion,310,62,32,13242.0,33.5,33.2,insee_stats_dep_2022
62740,Sains-lès-Pernes,294,62,32,16998.0,25.9,20.9,insee_stats_dep_2022
62741,Saint-Amand,122,62,32,18203.0,26.0,28.6,insee_stats_dep_2022
62742,Saint-Aubin,289,62,32,14129.0,30.0,25.8,insee_stats_dep_2022
62744,Sainte-Catherine,3471,62,32,19176.0,28.3,28.0,insee_stats_dep_2022
62745,Saint-Denœux,173,62,32,17915.0,25.0,27.3,insee_stats_dep_2022
62746,Saint-Étienne-au-Mont,5029,62,32,20361.0,22.9,18.8,insee_stats_dep_2022
62747,Saint-Floris,618,62,32,21846.0,22.3,25.9,insee_stats_dep_2022
62748,Saint-Folquin,2349,62,32,20008.0,24.5,20.6,insee_stats_dep_2022
62749,Saint-Georges,318,62,32,19865.0,27.3,26.5,insee_stats_dep_2022
62750,Saint-Hilaire-Cottes,830,62,32,14946.0,28.4,28.4,insee_stats_dep_2022
62751,Saint-Inglevert,821,62,32,14295.0,29.6,30.8,insee_stats_dep_2022
62752,Saint-Josse,1041,62,32,21167.0,23.7,21.0,insee_stats_dep_2022
62753,Saint-Laurent-Blangy,6459,62,32,19165.0,26.1,28.5,insee_stats_dep_2022
62754,Saint-Léger,520,62,32,21313.0,22.7,24.7,insee_stats_dep_2022
62755,Saint-Léonard,3353,62,32,22400.0,23.9,21.7,insee_stats_dep_2022
62756,Sainte-Marie-Kerque,1708,62,32,17638.0,25.7,23.0,insee_stats_dep_2022
62757,Saint-Martin-lez-Tatinghem,5843,62,32,22200.0,18.0,14.7,insee_stats_dep_2022
62758,Saint-Martin-Boulogne,10888,62,32,17996.0,25.8,28.3,insee_stats_dep_2022
62759,Saint-Martin-Choquel,443,62,32,11700.0,35.5,40.4,insee_stats_dep_2022
62760,Saint-Martin-d'Hardinghem,264,62,32,17417.0,25.1,25.8,insee_stats_dep_2022
62761,Saint-Martin-sur-Cojeul,216,62,32,18440.0,27.5,22.0,insee_stats_dep_2022
62762,Saint-Michel-sous-Bois,131,62,32,21187.0,21.8,25.1,insee_stats_dep_2022
62763,Saint-Michel-sur-Ternoise,826,62,32,14610.0,31.6,30.9,insee_stats_dep_2022
62764,Saint-Nicolas,4494,62,32,15608.0,28.8,25.7,insee_stats_dep_2022
62765,Saint-Omer,14382,62,32,20876.0,22.6,24.1,insee_stats_dep_2022
62766,Saint-Omer-Capelle,1073,62,32,20219.0,25.3,29.6,insee_stats_dep_2022
62767,Saint-Pol-sur-Ternoise,4677,62,32,17388.0,29.5,32.1,insee_stats_dep_2022
62768,Saint-Rémy-au-Bois,105,62,32,15207.0,31.4,28.7,insee_stats_dep_2022
62769,Saint-Tricat,773,62,32,15172.0,26.0,24.1,insee_stats_dep_2022
62770,Saint-Venant,2999,62,32,19205.0,25.5,28.6,insee_stats_dep_2022
62771,Sallaumines,9414,62,32,19782.0,23.4,21.7,insee_stats_dep_2022
62772,Salperwick,521,62,32,15760.0,29.5,32.4,insee_stats_dep_2022
62773,Samer,4704,62,32,16609.0,25.6,20.7,insee_stats_dep_2022
62774,Sangatte,4668,62,32,15447.0,31.2,25.6,insee_stats_dep_2022
62775,Sanghen,315,62,32,15361.0,30.3,32.0,insee_stats_dep_2022
62776,Sapignies,198,62,32,20588.0,22.4,21.1,insee_stats_dep_2022
62777,Le Sars,153,62,32,14960.0,35.0,39.9,insee_stats_dep_2022
62778,Sars-le-Bois,83,62,32,15539.0,28.0,29.8,insee_stats_dep_2022
62779,Sarton,182,62,32,16989.0,26.9,27.7,insee_stats_dep_2022
62780,Sauchy-Cauchy,390,62,32,24047.0,16.9,16.7,insee_stats_dep_2022
62781,Sauchy-Lestrée,438,62,32,24986.0,14.4,16.8,insee_stats_dep_2022
62782,Saudemont,409,62,32,16196.0,28.6,32.1,insee_stats_dep_2022
62783,Saulchoy,325,62,32,20353.0,19.8,18.6,insee_stats_dep_2022
62784,Saulty,750,62,32,17962.0,24.1,26.3,insee_stats_dep_2022
62785,Savy-Berlette,929,62,32,14464.0,26.9,29.5,insee_stats_dep_2022
62786,Selles,299,62,32,16153.0,27.2,21.9,insee_stats_dep_2022
62787,Sempy,324,62,32,16210.0,27.4,22.1,insee_stats_dep_2022
62788,Seninghem,685,62,32,19349.0,24.2,24.2,insee_stats_dep_2022
62789,Senlecques,251,62,32,23081.0,14.9,16.8,insee_stats_dep_2022
62790,Senlis,159,62,32,21780.0,20.3,22.8,insee_stats_dep_2022
62791,Séricourt,49,62,32,19364.0,21.4,18.7,insee_stats_dep_2022
62792,Serques,1210,62,32,16468.0,28.9,25.6,insee_stats_dep_2022
62793,Servins,1147,62,32,14868.0,27.6,24.9,insee_stats_dep_2022
62794,Setques,594,62,32,14268.0,30.6,32.9,insee_stats_dep_2022
62795,Sibiville,118,62,32,18914.0,24.8,23.0,insee_stats_dep_2022
62796,Simencourt,569,62,32,15968.0,29.2,31.2,insee_stats_dep_2022
62797,Siracourt,286,62,32,16001.0,28.3,28.3,insee_stats_dep_2022
62798,Sombrin,205,62,32,18239.0,26.1,23.5,insee_stats_dep_2022
62799,Sorrus,942,62,32,17722.0,30.1,35.7,insee_stats_dep_2022
62800,Souastre,375,62,32,20024.0,26.1,29.4,insee_stats_dep_2022
62801,Souchez,2663,62,32,17129.0,28.7,24.1,insee_stats_dep_2022
62802,Le Souich,197,62,32,23593.0,17.5,16.9,insee_stats_dep_2022
62803,Surques,624,62,32,25784.0,17.8,18.9,insee_stats_dep_2022
62804,Sus-Saint-Léger,359,62,32,16915.0,28.1,30.2,insee_stats_dep_2022
62805,Tangry,265,62,32,22612.0,17.8,19.0,insee_stats_dep_2022
62806,Tardinghen,150,62,32,22491.0,19.9,17.0,insee_stats_dep_2022
62808,Teneur,259,62,32,19256.0,24.2,25.4,insee_stats_dep_2022
62809,Ternas,125,62,32,20602.0,23.8,25.2,insee_stats_dep_2022
62810,Thélus,1310,62,32,17512.0,25.0,28.5,insee_stats_dep_2022
62811,Thérouanne,1146,62,32,17275.0,27.1,24.7,insee_stats_dep_2022
62812,Thiembronne,815,62,32,18782.0,24.2,25.2,insee_stats_dep_2022
62813,La Thieuloye,476,62,32,13144.0,34.3,31.9,insee_stats_dep_2022
62814,Thièvres,96,62,32,21068.0,17.8,15.5,insee_stats_dep_2022
62815,Tigny-Noyelle,163,62,32,14446.0,29.2,25.4,insee_stats_dep_2022
62816,Tilloy-lès-Hermaville,215,62,32,19408.0,23.4,25.8,insee_stats_dep_2022
62817,Tilloy-lès-Mofflaines,1616,62,32,17769.0,24.7,20.5,insee_stats_dep_2022
62818,Tilly-Capelle,154,62,32,15175.0,31.0,35.2,insee_stats_dep_2022
62819,Tilques,1072,62,32,24436.0,19.8,20.7,insee_stats_dep_2022
62820,Tincques,818,62,32,23434.0,21.7,25.8,insee_stats_dep_2022
62821,Tingry,291,62,32,16561.0,28.0,23.4,insee_stats_dep_2022
62822,Tollent,81,62,32,17001.0,28.4,28.3,insee_stats_dep_2022
62823,Torcy,171,62,32,19708.0,24.0,20.0,insee_stats_dep_2022
62824,Tortefontaine,233,62,32,16556.0,26.4,28.9,insee_stats_dep_2022
62825,Tortequesne,907,62,32,12844.0,32.9,29.5,insee_stats_dep_2022
62826,Le Touquet-Paris-Plage,4224,62,32,18063.0,25.6,29.9,insee_stats_dep_2022
62827,Tournehem-sur-la-Hem,1376,62,32,13497.0,31.5,36.0,insee_stats_dep_2022
62828,Tramecourt,55,62,32,15050.0,30.3,35.5,insee_stats_dep_2022
62829,Le Transloy,422,62,32,13986.0,32.4,38.6,insee_stats_dep_2022
62830,Trescault,204,62,32,19824.0,27.6,24.1,insee_stats_dep_2022
62831,Troisvaux,293,62,32,19544.0,26.8,24.7,insee_stats_dep_2022
62832,Tubersent,578,62,32,20152.0,24.2,25.2,insee_stats_dep_2022
62833,Vacquerie-le-Boucq,67,62,32,16547.0,26.6,21.7,insee_stats_dep_2022
62834,Vacqueriette-Erquières,245,62,32,17109.0,29.9,26.3,insee_stats_dep_2022
62835,Valhuon,538,62,32,21439.0,22.3,20.6,insee_stats_dep_2022
62836,Vaudricourt,1138,62,32,15349.0,28.7,30.5,insee_stats_dep_2022
62837,Vaudringhem,494,62,32,15151.0,30.7,28.1,insee_stats_dep_2022
62838,Vaulx,89,62,32,19661.0,23.3,25.9,insee_stats_dep_2022
62839,Vaulx-Vraucourt,1099,62,32,15348.0,30.6,33.9,insee_stats_dep_2022
62840,Vélu,130,62,32,16843.0,27.4,23.1,insee_stats_dep_2022
